DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0618-IRN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Gonbad-e Kavus district (Golestan province),,,No,No,No,,,Km2,,,,2000,9,24,2000,9,24,2,,,,,,,,,,,56.51429056,"[{""adm2_code"":40968,""adm2_name"":""Gonbad-e Kavus""}]",01-07-2003,25-09-2023
2000-0738-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,North 24 Parganas district (West Bengal province),,,No,No,No,,309,Km2,,,,2000,10,19,2000,10,19,6,,534035,,534035,,,,,,,56.51429056,"[{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""}]",01-07-2003,25-09-2023
2000-0741-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Ampara, Batticaloa districts (Eastern province), Polonnaruwa district (North Central province)",Monsoonal rain,,No,No,No,,7600,Km2,,,,2000,11,18,2000,11,22,3,,300000,,300000,,,,,3000,5308,56.51429056,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25833,""adm2_name"":""Batticaloa""},{""adm2_code"":25836,""adm2_name"":""Polonnaruwa""}]",19-10-2004,25-09-2023
2000-0862-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Lorestan, Khuzestan, Gilan provinces",Brief torrential rains,,No,No,No,,83730,Km2,,,,2000,11,30,2000,12,2,,,,,,,,,,,,56.51429056,"[{""adm1_code"":1545,""adm1_name"":""Gilan""},{""adm1_code"":1551,""adm1_name"":""Khuzestan""},{""adm1_code"":1555,""adm1_name"":""Lorestan""}]",18-10-2004,25-09-2023
2001-0049-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,LKA,Sri Lanka,Southern Asia,Asia,Matale district (Central province),,,No,No,No,,,Km2,,,,2001,2,,2001,2,,,,,160,160,,,,,,,58.11147437,"[{""adm2_code"":25830,""adm2_name"":""Matale""}]",01-07-2003,25-09-2023
2001-0180-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Bojnord district (Khorasan province),Brief torrential rain,,No,No,No,,2130,Km2,,,,2001,5,6,2001,5,6,32,50,1250,,1300,,,,,,,58.11147437,"[{""adm2_code"":40910,""adm2_name"":""Bojnord""}]",19-09-2005,25-09-2023
2001-0243-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Silchar city (Cachar district, Assam province), Patharkandi village (Karimganj district, Assam province), West Tripura district (Tripura province)",Moosonal rain,,No,No,No,,,Km2,,,,2001,6,5,2001,6,22,5,,700000,,700000,,,,,,,58.11147437,"[{""adm2_code"":17577,""adm2_name"":""Cachar""},{""adm2_code"":17585,""adm2_name"":""Karimganj""},{""adm2_code"":17887,""adm2_name"":""West Tripura""}]",19-09-2005,25-09-2023
2001-0332-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Marshagal, Mahakalpada villages (Kendrapara district, Orissa province), Kakatpur, Astaranga, Kanas, Delanga villages (Puri district, Orissa province), Banki, Kantapada villages (Cuttack district, Orissa province), Balipatna villages (Khordha district, Orissa province), Atharmalik villages (Angul district, Orissa province), Jajpur, Jagatsinghpur, Kalahandi, Koraput, Bolangir, Nayagarh, Baleshwar, Bhadrak districts (Orissa province), Dhamtari, Raipur, Mahasamund, Janjgir-Champa, Raigarh districts (Chhattisgarh province)",Monsoonal rain,,Yes,No,No,6430,105100,Km2,,,,2001,7,8,2001,7,10,100,,9670000,,9670000,,,,,90000,154875,58.11147437,"[{""adm2_code"":17809,""adm2_name"":""Cuttack""},{""adm2_code"":17812,""adm2_name"":""Kalahandi""},{""adm2_code"":17814,""adm2_name"":""Koraput""},{""adm2_code"":17818,""adm2_name"":""Puri""},{""adm2_code"":70206,""adm2_name"":""Angul""},{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":70209,""adm2_name"":""Bhadrak""},{""adm2_code"":70210,""adm2_name"":""Bolangir""},{""adm2_code"":70214,""adm2_name"":""Jagatsinghpur""},{""adm2_code"":70215,""adm2_name"":""Jajpur""},{""adm2_code"":70218,""adm2_name"":""Kendrapara""},{""adm2_code"":70219,""adm2_name"":""Khordha""},{""adm2_code"":70222,""adm2_name"":""Nayagarh""},{""adm2_code"":70108,""adm2_name"":""Dhamtari""},{""adm2_code"":70109,""adm2_name"":""Janjgir-Champa""},{""adm2_code"":70115,""adm2_name"":""Mahasamund""},{""adm2_code"":70116,""adm2_name"":""Raipur""},{""adm2_code"":70297,""adm2_name"":""Raigarh""}]",20-09-2005,25-09-2023
2001-0349-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Hosdurg borough (Kanhangad city, Kasaragod district, Kerala province), Vertak Nagar area (Thane district, Maharashtra province), Bhandup area (Mumbai Suburban district, Maharashtra province)",,,No,No,No,,,Km2,,,,2001,6,,2001,6,,28,4,,,4,,,,,,,58.11147437,"[{""adm2_code"":17701,""adm2_name"":""Kasaragod""},{""adm2_code"":17783,""adm2_name"":""Thane""},{""adm2_code"":70183,""adm2_name"":""Mumbai Suburban""}]",01-07-2003,25-09-2023
2001-0375-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Meshkinshahr district (Ardebil province), Siyah Cheshmeh district (West Azarbayejan province)",Heavy rain,,No,No,No,,7440,Km2,,,,2001,7,20,2001,7,21,32,34,1000,,1034,,,,,25000,43021,58.11147437,"[{""adm2_code"":41117,""adm2_name"":""Siyah Cheshmeh""},{""adm2_code"":41035,""adm2_name"":""Meshkinshahr""}]",20-09-2005,25-09-2023
2001-0376-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,"Islamabad district (Islamabad province), Rawalpindi district (Punjab province), North-West Frontier province",Brief torrential rain,"Slide (land, mud, snow, rock)",No,No,No,436,111100,Km2,,,"Siran, Leh rivers",2001,7,22,2001,7,25,210,179,400000,,400179,,,,,246000,423324,58.11147437,"[{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm2_code"":23638,""adm2_name"":""Islamabad District""},{""adm2_code"":23674,""adm2_name"":""Rawalpindi District""}]",20-09-2005,25-09-2023
2001-0387-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Idukki, Kottayam, Pattanamtitta, Kollam, Alappuzha districts (Kerala province)",Monsoonal rain,,No,No,No,,4470,Km2,,,,2001,7,4,2001,7,16,86,,40000,,40000,,,,,116924,201206,58.11147437,"[{""adm2_code"":17700,""adm2_name"":""Idukki""},{""adm2_code"":17702,""adm2_name"":""Kottayam""},{""adm2_code"":17706,""adm2_name"":""Pattanamtitta""},{""adm2_code"":17707,""adm2_name"":""Kollam""},{""adm2_code"":70298,""adm2_name"":""Alappuzha""}]",20-09-2005,25-09-2023
2001-0393-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Nilphamari district (Rangpur province), Brahamanbaria district (Chittagong province), Sylhet province",,,No,No,No,,,Km2,,,,2001,6,5,2001,6,5,9,,500000,,500000,,,,,,,58.11147437,"[{""adm1_code"":580,""adm1_name"":""Sylhet""},{""adm2_code"":5768,""adm2_name"":""Brahamanbaria""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""}]",01-07-2003,25-09-2023
2001-0453-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Golestan, Khorasan, Semnan provinces",Brief torrential rain,,No,Yes,No,732,77940,Km2,,,,2001,8,10,2001,8,12,412,200,1200000,,1200200,,,,,78800,135601,58.11147437,"[{""adm1_code"":1547,""adm1_name"":""Khorasan""},{""adm1_code"":1558,""adm1_name"":""Semnan""},{""adm1_code"":33111,""adm1_name"":""Golestan""}]",29-10-2004,25-09-2023
2001-0459-BGD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BGD,Bangladesh,Southern Asia,Asia,"Sunamganj, Sylhet districts (Sylhet province), Nawabganj, Rajshahi districts (Rajshahi province), Kushtia district (Khulna province)",,,No,No,No,,,Km2,,,,2001,8,31,2001,8,31,,,200000,,200000,,,,,,,58.11147437,"[{""adm2_code"":5800,""adm2_name"":""Kushtia""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5824,""adm2_name"":""Sylhet""},{""adm2_code"":5813,""adm2_name"":""Nawabganj""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""}]",01-07-2003,25-09-2023
2001-0465-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Aurangabad, Bhojpur, Gopalganj, Jehanabad, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Purba Champaran, Rohtas, Saran, Sitamarhi, Siwan, Vaishali districts (Bihar province)",,,No,No,No,,,Km2,,,,2001,8,,2001,8,,,,400000,,400000,,,,,,,58.11147437,"[{""adm2_code"":17594,""adm2_name"":""Aurangabad""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17607,""adm2_name"":""Jehanabad""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17615,""adm2_name"":""Nalanda""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17623,""adm2_name"":""Rohtas""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":17631,""adm2_name"":""Siwan""},{""adm2_code"":17632,""adm2_name"":""Vaishali""},{""adm2_code"":70097,""adm2_name"":""Bhojpur""}]",01-07-2003,25-09-2023
2001-0502-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Delhi province,,,No,No,No,,,Km2,,,,2001,8,,2001,8,,10,36,,,36,,,,,,,58.11147437,"[{""adm1_code"":1489,""adm1_name"":""Delhi""}]",01-07-2003,25-09-2023
2001-0515-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Gopalganj, Purba Champaran, Pashchim Champaran, Muzaffarpur, Vaishali, Saran districts (Bihar province)",,,No,No,No,,550,Km2,,,,2001,8,20,2001,8,20,158,,7000000,,7000000,,,,,26000,44742,58.11147437,"[{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17632,""adm2_name"":""Vaishali""}]",01-07-2003,25-09-2023
2001-0527-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Saran, Gopalganj, Purba Champaran, Madhubani districts (Bihar province), Uttar Pradesh province",,,No,No,No,,,Km2,,,,2001,9,,2001,9,,48,,2800000,,2800000,,,,,26000,44742,58.11147437,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17628,""adm2_name"":""Saran""}]",01-07-2003,25-09-2023
2001-0545-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Mazandaran, Gilan provinces",Brief torrential rain,,No,No,No,,27360,Km2,,,,2001,10,1,2001,10,2,,,3000,,3000,,,,,,,58.11147437,"[{""adm1_code"":1545,""adm1_name"":""Gilan""},{""adm1_code"":1557,""adm1_name"":""Mazandaran""}]",28-10-2004,25-09-2023
2001-0794-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Saran, Gopalganj districts (Bihar province)",,,No,No,No,,,Km2,,,,2001,9,7,2001,9,24,146,,,,,,,,,103000,177246,58.11147437,"[{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17628,""adm2_name"":""Saran""}]",20-07-2006,25-09-2023
2002-0020-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Bushehr, Fars, Khuzestan, Kerman provinces",Heavy rains,,No,No,No,,59660,Km2,,,,2002,1,11,2002,1,13,11,,,4500,4500,,,,,59060,100045,59.03314408,"[{""adm1_code"":1540,""adm1_name"":""Bushehr""},{""adm1_code"":1544,""adm1_name"":""Fars""},{""adm1_code"":1550,""adm1_name"":""Kerman""},{""adm1_code"":1551,""adm1_name"":""Khuzestan""}]",24-03-2004,25-09-2023
2002-0185-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AFG,Afghanistan,Southern Asia,Asia,"Yulmarab village (Mazar-e-Sharif district, Balkh province)",,,No,No,No,,,Km2,,,,2002,3,22,2002,3,22,,,120,,120,,,,,,,59.03314408,"[{""adm2_code"":3487,""adm2_name"":""Mazar-e-Sharif""}]",01-07-2003,25-09-2023
2002-0196-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Deh Miran area (Garziwan district, Faryab province)",Heavy rain,,No,No,No,,1170,Km2,,,Maimana,2002,4,4,2002,7,4,39,,4225,,4225,,,,,,,59.03314408,"[{""adm2_code"":99955,""adm2_name"":""Garziwan""}]",22-09-2005,25-09-2023
2002-0218-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Bandar-e abbas district (Hormozgan province), Yazd, Esfahan provinces",Heavy rain,,No,No,No,,44880,Km2,,,,2002,4,14,2002,4,16,11,,,,,,,,,,,59.03314408,"[{""adm1_code"":1543,""adm1_name"":""Esfahan""},{""adm1_code"":1562,""adm1_name"":""Yazd""},{""adm2_code"":40896,""adm2_name"":""Bandar-e abbas""}]",22-09-2005,25-09-2023
2002-0242-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Qala-e-Naw, Abkamari districts (Badghis province)",Heavy rain,,No,No,No,,3650,Km2,,,,2002,4,23,2002,4,26,7,,1200,,1200,,,,,,,59.03314408,"[{""adm2_code"":99953,""adm2_name"":""Abkamari""},{""adm2_code"":100024,""adm2_name"":""Qala-e-Naw""}]",22-09-2005,25-09-2023
2002-0374-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Barpeta, Bongaigaon, Cachar, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Karimganj, Kokrajhar, Lakhimpur, Marigaon, Nagaon, Nalbari, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Araria, Begusarai, Bhagalpur, Darbhanga, Gopalganj, Katihar, Khagaria, Kishanganj, Madhepura, Madhubani, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Pruba Champaran, Purnia, Saharsa, Samastipur, Saran, Sheikhpura, Sheohar, Sitamarhi, Siwan, Supaul districts (Bihar province), Lahul and Spiti district (Himachal Pradesh province), Balaghat district (Madhya Pradesh province), Tehri Garhwal district (Uttarakhand province), Adilabad, Khammam, Karimnagar districts (Andhra Pradesh province), Jalpaiguri, Kochbihar, Darjiling districts (West Bengal province), Meghalaya, Tripura, Arunachal Pradesh, Gujarat, Kerala, Manipur, Maharashrta provinces",Monssonal rain,,No,No,No,93065,276600,Km2,,,"Ganga-Padma, Brammaputra-Jumuna and the Meghna river , Torsa, Tista, Bagmati, Kosi, Gandak, Kareh, Adhwara, Ganga, Burhi Gandak, Punpun. Jiadhal, Subansiri, Bramaputra, Barak and Kathakal,",2002,6,21,2002,8,28,549,,42000000,,42000000,,,,,30772,52127,59.03314408,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":1501,""adm1_name"":""Meghalaya""},{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":70036,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70037,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70072,""adm1_name"":""Arunachal Pradesh""},{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17577,""adm2_name"":""Cachar""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17580,""adm2_name"":""Dibrugarh""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17585,""adm2_name"":""Karimganj""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""},{""adm2_code"":17672,""adm2_name"":""Lahul and Spiti""},{""adm2_code"":17948,""adm2_name"":""Darjiling""},{""adm2_code"":17951,""adm2_name"":""Jalpaiguri""},{""adm2_code"":17952,""adm2_name"":""Kochbihar""},{""adm2_code"":17595,""adm2_name"":""Begusarai""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17598,""adm2_name"":""Darbhanga""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17608,""adm2_name"":""Katihar""},{""adm2_code"":17609,""adm2_name"":""Khagaria""},{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17612,""adm2_name"":""Madhepura""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17615,""adm2_name"":""Nalanda""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17621,""adm2_name"":""Purnia""},{""adm2_code"":17624,""adm2_name"":""Saharsa""},{""adm2_code"":17626,""adm2_name"":""Samastipur""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":17631,""adm2_name"":""Siwan""},{""adm2_code"":70094,""adm2_name"":""Araria""},{""adm2_code"":70100,""adm2_name"":""Kishanganj""},{""adm2_code"":70102,""adm2_name"":""Sheikhpura""},{""adm2_code"":70103,""adm2_name"":""Sheohar""},{""adm2_code"":70104,""adm2_name"":""Supaul""},{""adm2_code"":17712,""adm2_name"":""Balaghat""},{""adm2_code"":70287,""adm2_name"":""Tehri Garhwal""}]",23-09-2005,25-09-2023
2002-0402-BGD,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,BGD,Bangladesh,Southern Asia,Asia,"Mymensingh, Netrakona, Sherpur districts (Dhaka province), Sunamganj district (Sylhet province), Rangpur, Nilphamari, Kurigram, Gaibandha districts (Rangpur province), Noakhali, Lakshmipur, Cox's Bazar districts (Chittagong province), Jessore, Satkhira districts (Khulna province), Barguna, Bhola, Barisal, Patuakhali districts (Barisal province), Rajshahi province",,,No,No,No,1469,1000,Km2,,,,2002,7,,2002,8,,10,,1500000,,1500000,,,,,,,59.03314408,"[{""adm1_code"":61362,""adm1_name"":""Rajshahi""},{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5793,""adm2_name"":""Sherpur""},{""adm2_code"":5797,""adm2_name"":""Jessore""},{""adm2_code"":5804,""adm2_name"":""Satkhira""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",02-12-2005,25-09-2023
2002-0490-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Tehri Garhwal district (Uttaranchal province), Bihar, Assam, Manipur provinces",Heavy rain,,No,No,No,,6770,Km2,,,Jaikur and Indravati rivers.,2002,8,11,2002,8,13,33,50,,,50,,,,,20000,33879,59.03314408,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm2_code"":70287,""adm2_name"":""Tehri Garhwal""}]",23-09-2005,25-09-2023
2002-0500-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Golestan, Khorasan, Semnan provinces",Heavy rain,,No,No,No,,9720,Km2,,,Kouseh,2002,8,10,2002,8,14,39,,200000,,200000,,,,,4000,6776,59.03314408,"[{""adm1_code"":1547,""adm1_name"":""Khorasan""},{""adm1_code"":1558,""adm1_name"":""Semnan""},{""adm1_code"":33111,""adm1_name"":""Golestan""}]",23-09-2005,25-09-2023
2002-0509-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,Peshawar district (Nort-West Frontier province),,,No,No,No,,,Km2,,,,2002,8,15,2002,8,15,14,,,,,,,,,,,59.03314408,"[{""adm2_code"":40347,""adm2_name"":""Peshawar District""}]",01-07-2003,25-09-2023
2002-0539-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Balaghat district (Madhya Pradesh province),,,No,No,No,,,Km2,,,,2002,8,20,2002,8,20,100,,3000,,3000,,,,,,,59.03314408,"[{""adm2_code"":17712,""adm2_name"":""Balaghat""}]",01-07-2003,25-09-2023
2002-0543-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Mardan, Malakand Protected Area, Swabi, Swat districts (North-West Frontier province)",Heavy rain,,No,No,No,,4900,Km2,,,,2002,8,22,2002,8,28,22,10,3000,,3010,,,,,30,51,59.03314408,"[{""adm2_code"":23647,""adm2_name"":""Malakand Protected Area""},{""adm2_code"":40345,""adm2_name"":""Mardan District""},{""adm2_code"":40347,""adm2_name"":""Peshawar District""},{""adm2_code"":40349,""adm2_name"":""Swabi District""},{""adm2_code"":40350,""adm2_name"":""Swat District""}]",23-09-2005,25-09-2023
2002-0568-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Bharuch district (Gujarat province), Jalgaon, Nasik districts (Maharashtra province)",Monssonal rain,,No,No,No,,79000,Km2,,,"Godavari, Panzara, Tapi, Narmada Rivers",2002,9,3,2002,9,6,22,,5000,,5000,,,,,,,59.03314408,"[{""adm2_code"":17568,""adm2_name"":""Warangal""},{""adm2_code"":17638,""adm2_name"":""Bharuch""},{""adm2_code"":17767,""adm2_name"":""Jalgaon""},{""adm2_code"":17773,""adm2_name"":""Nashik""}]",23-09-2005,25-09-2023
2002-0613-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AFG,Afghanistan,Southern Asia,Asia,Khost province,,,No,No,No,,,Km2,,,,2002,8,28,2002,8,28,35,,,,,,,,,,,59.03314408,"[{""adm1_code"":287,""adm1_name"":""Khost""}]",01-07-2003,25-09-2023
2002-0628-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,"Sodi Jey Wali, Khorah Trapri, Ahmadabad villages (Soon Sakesar valley, Khushab district, Punjab province)",,,No,No,No,,,Km2,,,,2002,9,30,2002,9,30,1,,,1000,1000,,,,,,,59.03314408,"[{""adm2_code"":23665,""adm2_name"":""Khushab District""}]",01-07-2003,25-09-2023
2002-0650-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Kannur, Kasaragod, Kozhikode, Malappuram, Thiruvananthapuram districts (Kerala province)",Monsoonal rain,,No,No,No,,9750,Km2,,,,2002,10,10,2002,10,16,11,,,,,,,,,,,59.03314408,"[{""adm2_code"":17698,""adm2_name"":""Kannur""},{""adm2_code"":17701,""adm2_name"":""Kasaragod""},{""adm2_code"":17703,""adm2_name"":""Kozhikode""},{""adm2_code"":17704,""adm2_name"":""Malappuram""},{""adm2_code"":17709,""adm2_name"":""Thiruvananthapuram""}]",26-09-2005,25-09-2023
2002-0729-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Chennai, Coimbatore, Cuddalore districts (Tamil Nadu province",,,No,No,No,,0,Km2,,,,2002,10,1,2002,10,1,20,,200,,200,,,,,,,59.03314408,"[{""adm2_code"":17867,""adm2_name"":""Coimbatore""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""}]",01-07-2003,25-09-2023
