DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0023-BGD,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp0009khm,,BGD,Bangladesh,Southern Asia,Asia,"Maheshkhali area (Cox's Bazar district, Chittagong province)",,,No,No,No,,4.3,Richter,21.431,91.762,,2000,1,2,2000,1,2,,,1000,,1000,,,,,,,56.5142905592776,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""}]",2011-04-07,2023-09-25
2000-0051-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp0009mz6,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Kashmar, Bardeskan districts (Khorasan)",,,No,No,No,,5.3,Richter,35.288,58.218,,2000,2,2,2000,2,2,1,15,1500,500,2015,,,,,,,56.5142905592776,"[{""adm2_code"":40901,""adm2_name"":""Bardeskan""},{""adm2_code"":40992,""adm2_name"":""Kashmar""}]",2014-03-07,2023-09-25
2000-0065-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp0009ne8,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Mohammadieh, Sarhozak, Hajiabad areas (Kashmar district, Khorasan province)",,,No,No,No,,4.9,Richter,35.217,58.175,,2000,2,14,2000,2,14,,,1000,,1000,,,,,,,56.5142905592776,"[{""adm2_code"":40992,""adm2_name"":""Kashmar""}]",2003-07-01,2023-09-25
2001-0033-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000a8ds,,IND,India,Southern Asia,Asia,"Ahmadabad, Amreli, Anand, Banas Kantha, Bharuch, Bhavnagar, Dahdod, Gandhinagar, Jamnagar, Junagadh, Kachchh, Kheda, Mahesana, Navsari, Patan, Porbandar, Rajkot, Sabar Kantha, Surat, Surendranagar, Vadodara districts (Gurajat province)",,,Yes,No,No,118929,7.7,Richter,23.419,70.232,,2001,1,26,2001,1,26,20005,166812,4365000,1790000,6321812,,,100000,172083,2623000,4513739,58.1114743743821,"[{""adm2_code"":17635,""adm2_name"":""Ahmadabad""},{""adm2_code"":17636,""adm2_name"":""Amreli""},{""adm2_code"":17637,""adm2_name"":""Banas Kantha""},{""adm2_code"":17638,""adm2_name"":""Bharuch""},{""adm2_code"":17639,""adm2_name"":""Bhavnagar""},{""adm2_code"":17640,""adm2_name"":""Gandhinagar""},{""adm2_code"":17641,""adm2_name"":""Jamnagar""},{""adm2_code"":17642,""adm2_name"":""Junagadh""},{""adm2_code"":17643,""adm2_name"":""Kachchh""},{""adm2_code"":17644,""adm2_name"":""Kheda""},{""adm2_code"":17645,""adm2_name"":""Mahesana""},{""adm2_code"":17647,""adm2_name"":""Rajkot""},{""adm2_code"":17648,""adm2_name"":""Sabar Kantha""},{""adm2_code"":17649,""adm2_name"":""Surat""},{""adm2_code"":17650,""adm2_name"":""Surendranagar""},{""adm2_code"":17652,""adm2_name"":""Vadodara""},{""adm2_code"":70124,""adm2_name"":""Anand""},{""adm2_code"":70125,""adm2_name"":""Dahod""},{""adm2_code"":70127,""adm2_name"":""Navsari""},{""adm2_code"":70129,""adm2_name"":""Patan""},{""adm2_code"":70130,""adm2_name"":""Porbandar""}]",2014-04-04,2023-09-25
2001-0033-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000a8ds,,PAK,Pakistan,Southern Asia,Asia,"Badin District, Tharparkar District, Mirpur Khas District districts (Sindh province)",,,Yes,No,No,215,7.7,Richter,23.419,70.232,,2001,1,26,2001,1,26,12,100,914192,,914292,,,,,500,860,58.1114743743821,"[{""adm2_code"":23681,""adm2_name"":""Badin District""},{""adm2_code"":40399,""adm2_name"":""Mirpur Khas District""},{""adm2_code"":40405,""adm2_name"":""Tharparkar District""}]",2014-04-04,2023-09-25
2001-0086-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000aaae,,AFG,Afghanistan,Southern Asia,Asia,Fayzabad district (Badakhshan province),,,No,No,No,,6.2,Richter,36.424,70.881,,2001,2,25,2001,2,25,,,,,,,,,,,,58.1114743743821,"[{""adm2_code"":100007,""adm2_name"":""Fayzabad""}]",2003-07-01,2023-09-25
2001-0233-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000afvt,,AFG,Afghanistan,Southern Asia,Asia,"Panjsher, Parwan, Kapisa provinces",,,No,No,No,,5,Richter,35.169,69.389,,2001,6,1,2001,6,1,4,20,,250,270,,,,,,,58.1114743743821,"[{""adm1_code"":286,""adm1_name"":""Kapisa""},{""adm1_code"":99879,""adm1_name"":""Panjsher""},{""adm1_code"":99880,""adm1_name"":""Parwan""}]",2004-03-23,2023-09-25
2001-0750-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000aqec,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Birjand district (Khorasan province),,,No,No,No,,4.9,Richter,33.007,60.276,,2001,10,8,2001,10,8,,,1000,,1000,,,,,,,58.1114743743821,"[{""adm2_code"":40909,""adm2_name"":""Birjand""}]",2008-05-08,2023-09-25
2002-0107-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ayn7,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Dashty district (Bushehr province),,,No,No,No,,5.4,Richter,28.093,51.755,,2002,2,17,2002,2,17,1,30,750,,780,,,,,,,59.0331440786142,"[{""adm2_code"":40928,""adm2_name"":""Dashty""}]",2014-03-07,2023-09-25
2002-0122-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azhb,,AFG,Afghanistan,Southern Asia,Asia,"Hindu Kush montain (Wakhan district, Badakhshan province), Souchi Bala Payan, Yawan villages (Yawan district, Badakhshan province), Souch village (Jorm district, Badakhshan province), Jurm, Malang Ab villages (Baharak district, Badakhshan province), Rostaq district (Takhar province), Kabul district (Kabul province), Khuram Wa Sarbagh, Aybak districts (Samagan province)",,"Slide (land, mud, snow, rock)",No,No,No,,6.3,Richter,36.429,70.438,,2002,3,3,2002,3,3,150,13,3500,,3513,,,,,,,59.0331440786142,"[{""adm2_code"":3456,""adm2_name"":""Wakhan""},{""adm2_code"":99997,""adm2_name"":""Yawan""},{""adm2_code"":100013,""adm2_name"":""Baharak""},{""adm2_code"":100015,""adm2_name"":""Jorm""},{""adm2_code"":3585,""adm2_name"":""Kabul""},{""adm2_code"":3724,""adm2_name"":""Aybak""},{""adm2_code"":3727,""adm2_name"":""Khuram Wa Sarbagh""},{""adm2_code"":3743,""adm2_name"":""Rostaq""}]",2014-02-28,2023-09-25
2002-0122-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azhb,,PAK,Pakistan,Southern Asia,Asia,Bajaur Agency district (Federally Administered Tribal Areas province),,,No,No,No,,6.3,Richter,36.429,70.438,,2002,3,3,2002,3,3,3,,,,,,,,,,,59.0331440786142,"[{""adm2_code"":23631,""adm2_name"":""Bajaur Agency""}]",2014-02-28,2023-09-25
2002-0175-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b10y,,AFG,Afghanistan,Southern Asia,Asia,Nahrin district (Baghlan province),,"Slide (land, mud, snow, rock)",Yes,No,No,6538,6.1,Richter,36.062,69.315,,2002,3,25,2002,3,25,1000,1228,80000,10000,91228,,,,,,,59.0331440786142,"[{""adm2_code"":99984,""adm2_name"":""Nahrin""}]",2008-01-03,2023-09-25
2002-0208-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b283,,AFG,Afghanistan,Southern Asia,Asia,"Dawabi, Khojakeder villages (Nahrin district, Baghlan province)",,"Slide (land, mud, snow, rock)",No,No,No,,5.9,Richter,35.959,69.417,,2002,4,12,2002,4,12,50,150,6000,,6150,,,,,,,59.0331440786142,"[{""adm2_code"":99984,""adm2_name"":""Nahrin""}]",2003-09-03,2023-09-25
2002-0246-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b33c,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Behabad village (Sonqor district, Kermanshah province) Dinvar village (Sahneh district, Kermanshah province)",,,No,No,No,,5.4,Richter,34.642,47.4,,2002,4,24,2002,4,24,2,56,20000,,20056,,,,,,,59.0331440786142,"[{""adm2_code"":41082,""adm2_name"":""Sahneh""},{""adm2_code"":41119,""adm2_name"":""Sonqor""}]",2014-03-07,2023-09-25
2002-0378-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b6pk,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Ab Garm, Buin Zahra, Avaj villages (Bueinzahra district, Ghazvin province), Shirin Su area (Kabudarahang district, Hamedan province), Razan district (Hamedan province), Abhar, Khodabandeh districts (Zanjan province)",,,Yes,Yes,No,4244,6.5,Richter,35.626,49.047,,2002,6,22,2002,6,22,227,1300,110000,,111300,,,,,300000,508189,59.0331440786142,"[{""adm2_code"":40984,""adm2_name"":""Kabudarahang""},{""adm2_code"":41074,""adm2_name"":""Razan""},{""adm2_code"":40863,""adm2_name"":""Abhar""},{""adm2_code"":40998,""adm2_name"":""Khodabandeh""},{""adm2_code"":40915,""adm2_name"":""Bueinzahra""}]",2014-03-12,2023-09-25
2002-0584-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bc65,,IND,India,Southern Asia,Asia,Andaman Islands district (Andaman and Nicobar province),,Tsunami/Tidal wave,No,No,No,,6.5,Richter,13.036,93.068,,2002,9,13,2002,9,13,2,,,200,200,,,,,,,59.0331440786142,"[{""adm2_code"":17545,""adm2_name"":""Andaman Islands""}]",2005-06-27,2023-09-25
2002-0692-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bfug,,PAK,Pakistan,Southern Asia,Asia,Administrative unit not available district (Jammu and Kashmir province),,"Slide (land, mud, snow, rock)",No,No,No,,5.4,Richter,35.517,74.654,,2002,11,2,2002,11,2,17,65,11000,4000,15065,,,,,,,59.0331440786142,"[{""adm2_code"":40418,""adm2_name"":""Administrative unit not available""}]",2003-09-02,2023-09-25
2002-0721-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bj2e,,PAK,Pakistan,Southern Asia,Asia,Administrative unit not available district (Jammu and Kashmir province),,"Slide (land, mud, snow, rock)",No,No,No,304,6.3,Richter,35.414,74.515,,2002,11,20,2002,11,20,19,40,140742,,140782,,,,,,,59.0331440786142,"[{""adm2_code"":40418,""adm2_name"":""Administrative unit not available""}]",2005-04-19,2023-09-25
2002-0804-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bmbe,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Kermanshah province,,,No,No,No,,5.2,Richter,34.594,47.454,,2002,12,24,2002,12,24,,15,15000,,15015,,,,,,,59.0331440786142,"[{""adm1_code"":1539,""adm1_name"":""Kermanshah""}]",2014-04-04,2023-09-25
2002-0821-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bd44,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Masjed-e soleiman district (Khuzestan province),,,No,No,No,,5.6,Richter,31.995,49.329,,2002,9,25,2002,9,25,,5,,,5,,,,,,,59.0331440786142,"[{""adm2_code"":41032,""adm2_name"":""Masjed-e soleiman""}]",2014-03-07,2023-09-25
2003-0068-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bndp,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Nourabad area (Shiraz district, Fars province), Kazerun district (Fars province)",,,No,No,No,,5.2,Richter,29.59,51.474,,2003,1,11,2003,1,11,,80,6750,3250,10080,,,,,,,60.3732510662594,"[{""adm2_code"":40993,""adm2_name"":""Kazerun""},{""adm2_code"":41111,""adm2_name"":""Shiraz""}]",2014-03-07,2023-09-25
2003-0236-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000buvh,,AFG,Afghanistan,Southern Asia,Asia,"Yaka Bagh area (Namakab district, Takhar province)",,"Slide (land, mud, snow, rock)",No,No,No,,4.6,Richter,35.893,70.62,,2003,4,10,2003,4,10,1,1,,1000,1001,,,,,,,60.3732510662594,"[{""adm2_code"":99990,""adm2_name"":""Namakab""}]",2014-02-28,2023-09-25
2003-0322-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000c1jh,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Torbat-e jam district (Khorasan province),,,No,No,No,,5.2,Richter,35.476,60.784,,2003,7,3,2003,7,3,,1,1090,,1091,,,,,,,60.3732510662594,"[{""adm2_code"":41134,""adm2_name"":""Torbat-e jam""}]",2014-03-07,2023-09-25
2003-0438-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000c251,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Shahr e Pir, Deberan, Deh No, Darreh Shur, Darya, Zarrin-Dasht, Hajjiabad villages (Darab district, Fars province), Jahrom district (Fars province)",,,No,No,No,,5.8,Richter,28.355,54.169,,2003,7,10,2003,7,10,1,25,,17500,17525,,,,,21666,35887,60.3732510662594,"[{""adm2_code"":40924,""adm2_name"":""Darab""},{""adm2_code"":40977,""adm2_name"":""Jahrom""}]",2014-03-07,2023-09-25
2003-0452-BGD,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000c3ex,,BGD,Bangladesh,Southern Asia,Asia,"Chittagong, Cox's Bazar, Rangamati districts (Chittagong province)",,"Slide (land, mud, snow, rock)",No,No,No,,5.7,Richter,22.854,92.306,,2003,7,26,2003,7,26,2,25,2500,,2525,,,,,,,60.3732510662594,"[{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5777,""adm2_name"":""Rangamati""}]",2004-01-14,2023-09-25
2003-0630-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000cg2d,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Bam district (Kerman province),,,Yes,Yes,No,130852,6.6,Richter,28.995,58.311,,2003,12,26,2003,12,26,26796,22628,200000,45000,267628,,,,,500000,828181,60.3732510662594,"[{""adm2_code"":40893,""adm2_name"":""Bam""}]",2008-01-03,2023-09-25
2003-0649-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000cf1c,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Masjed-e soleiman district (Khuzestan province),,,No,No,No,,5,Richter,31.953,49.209,,2003,12,11,2003,12,11,,5,710,10,725,,,,,,,60.3732510662594,"[{""adm2_code"":41032,""adm2_name"":""Masjed-e soleiman""}]",2014-03-07,2023-09-25
2004-0054-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000cm59,,PAK,Pakistan,Southern Asia,Asia,"Bisham Tehsil area (Shangla District district, North-West Frontier province), Batagram District, Mansehra District, Kohistan District districts (North-West Frontier province)",,"Slide (land, mud, snow, rock)",Yes,No,No,90,5.5,Richter,34.774,73.216,,2004,2,14,2004,2,14,24,63,10765,2320,13148,,,,,,,61.9895859343217,"[{""adm2_code"":40331,""adm2_name"":""Batagram District""},{""adm2_code"":40340,""adm2_name"":""Kohistan District""},{""adm2_code"":40344,""adm2_name"":""Mansehra District""},{""adm2_code"":40348,""adm2_name"":""Shangla District""}]",2005-11-30,2023-09-25
2004-0234-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000cwf9,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Nour, Baladeh cities (Nur district, Mazandaran province), Alamout area (Qasr-e shirin district, Ghazvin province), Taleghan area (Savojbolagh district, Tehran province), Chalus, Noshahr districts (Mazandaran province)",,"Slide (land, mud, snow, rock)",No,No,No,,6.3,Richter,36.29,51.61,,2004,5,28,2004,5,28,35,278,220,,498,,,59000,95177,165000,266174,61.9895859343217,"[{""adm2_code"":40919,""adm2_name"":""Chalus""},{""adm2_code"":41054,""adm2_name"":""Noshahr""},{""adm2_code"":41055,""adm2_name"":""Nur""},{""adm2_code"":41096,""adm2_name"":""Savojbolagh""},{""adm2_code"":41065,""adm2_name"":""Qasr-e shirin""}]",2014-03-07,2023-09-25
2004-0436-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000d0du,,AFG,Afghanistan,Southern Asia,Asia,Paktya province,,,No,No,No,,5.2,Richter,33.426,69.524,,2004,7,18,2004,7,18,2,40,,1000,1040,,,,,,,61.9895859343217,"[{""adm1_code"":296,""adm1_name"":""Paktya""}]",2004-08-24,2023-09-25
2004-0659-BGD,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,,,BGD,Bangladesh,Southern Asia,Asia,"Barisal, Chittagong, Khulna provinces",,,No,No,No,,9.1,Richter,3.295,95.982,,2004,12,26,2004,12,26,2,,,,,,,,,500000,806587,61.9895859343217,"[{""adm1_code"":575,""adm1_name"":""Barisal""},{""adm1_code"":576,""adm1_name"":""Chittagong""},{""adm1_code"":578,""adm1_name"":""Khulna""}]",2014-03-27,2023-09-25
2004-0659-IND,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,,,IND,India,Southern Asia,Asia,"Kancheepuram, Villupuram, Nagapattinam, Thoothukudi, Tirunelveli Kattabo, Kanniyakumari, Chennai, Thiruvallur, Cuddalore, Pudukkottai, Ramanathapuram, Sivaganga, Thanjavur districts (Tamil Nadu province), Vishakhapatnam, East Godavari, West Godavari, Krishna, Guntur, Prakasam, Nellore districts (Andhra Pradesh province), Kollam, Alappuzha, Ernakulam districts (Kerala province), Puducherry, Karaikal district (Puducherry province), Andaman and Nicobar province",Earthquake,,Yes,No,No,,9.1,Richter,3.295,95.982,,2004,12,26,2004,12,26,16389,6913,647599,,654512,,,5000,8066,1022800,1649955,61.9895859343217,"[{""adm1_code"":1484,""adm1_name"":""Andaman and Nicobar""},{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17563,""adm2_name"":""Prakasam""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17569,""adm2_name"":""West Godavari""},{""adm2_code"":17699,""adm2_name"":""Ernakulam""},{""adm2_code"":17707,""adm2_name"":""Kollam""},{""adm2_code"":70298,""adm2_name"":""Alappuzha""},{""adm2_code"":17866,""adm2_name"":""Thoothukudi""},{""adm2_code"":17870,""adm2_name"":""Kanniyakumari""},{""adm2_code"":17876,""adm2_name"":""Pudukkottai""},{""adm2_code"":17878,""adm2_name"":""Ramanathapuram""},{""adm2_code"":17881,""adm2_name"":""Thanjavur""},{""adm2_code"":17882,""adm2_name"":""Sivaganga""},{""adm2_code"":17884,""adm2_name"":""Tirunelveli Kattabo""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""},{""adm2_code"":70244,""adm2_name"":""Kancheepuram""},{""adm2_code"":70247,""adm2_name"":""Nagapattinam""},{""adm2_code"":70251,""adm2_name"":""Thiruvallur""},{""adm2_code"":70255,""adm2_name"":""Villupuram""},{""adm2_code"":70226,""adm2_name"":""Karaikal""},{""adm2_code"":70228,""adm2_name"":""Puducherry""}]",2014-03-27,2023-09-25
2004-0659-LKA,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,,,LKA,Sri Lanka,Southern Asia,Asia,"Jaffna, Kilinochchi, Mullativu, Trincomalee, Batticaloa, Ampara, Hambantota, Matara, Galle, Kalutara, Colombo, Gampaha, Puttalam, Vavuniya districts",,,Yes,No,No,,9.1,Richter,3.295,95.982,,2004,12,26,2004,12,26,35399,23176,516130,480000,1019306,,,,,1316500,2123744,61.9895859343217,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25833,""adm2_name"":""Batticaloa""},{""adm2_code"":25834,""adm2_name"":""Trincomalee""},{""adm2_code"":25838,""adm2_name"":""Puttalam""},{""adm2_code"":25839,""adm2_name"":""Jaffna""},{""adm2_code"":25840,""adm2_name"":""Kilinochchi""},{""adm2_code"":25842,""adm2_name"":""Mullattivu""},{""adm2_code"":25843,""adm2_name"":""Vavuniya""},{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25847,""adm2_name"":""Hambantota""},{""adm2_code"":25848,""adm2_name"":""Matara""},{""adm2_code"":25851,""adm2_name"":""Colombo""},{""adm2_code"":25852,""adm2_name"":""Gampaha""},{""adm2_code"":25853,""adm2_name"":""Kalutara""}]",2014-03-27,2023-09-25
2004-0659-MDV,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,,,MDV,Maldives,Southern Asia,Asia,"Alifu Alifu, Alifu Dhaalu, Baa, Faafu, Gaafu Alifu, Gaafu Dhaalu, Haa Alifu, Haa Dhaalu, Kaafu, Laamu, Lhaviyani, Male', Meemu, Noonu, Raa, Seenu, Shaviyani, Thaa, Vaavu provinces",,Tsunami/Tidal wave,Yes,No,Yes,,9.1,Richter,3.295,95.982,,2004,12,26,2004,12,26,102,2214,12000,13000,27214,,,,,470100,758353,61.9895859343217,"[{""adm1_code"":1905,""adm1_name"":""Alifu Alifu""},{""adm1_code"":1906,""adm1_name"":""Alifu Dhaalu""},{""adm1_code"":1907,""adm1_name"":""Baa""},{""adm1_code"":1908,""adm1_name"":""Dhaalu""},{""adm1_code"":1909,""adm1_name"":""Faafu""},{""adm1_code"":1910,""adm1_name"":""Gaafu Alifu""},{""adm1_code"":1911,""adm1_name"":""Gaafu Dhaalu""},{""adm1_code"":1913,""adm1_name"":""Haa Alifu""},{""adm1_code"":1914,""adm1_name"":""Haa Dhaalu""},{""adm1_code"":1915,""adm1_name"":""Kaafu""},{""adm1_code"":1916,""adm1_name"":""Laamu""},{""adm1_code"":1917,""adm1_name"":""Lhaviyani""},{""adm1_code"":1918,""adm1_name"":""Male'""},{""adm1_code"":1919,""adm1_name"":""Meemu""},{""adm1_code"":1920,""adm1_name"":""Noonu""},{""adm1_code"":1921,""adm1_name"":""Raa""},{""adm1_code"":1922,""adm1_name"":""Seenu""},{""adm1_code"":1923,""adm1_name"":""Shaviyani""},{""adm1_code"":1924,""adm1_name"":""Thaa""},{""adm1_code"":1925,""adm1_name"":""Vaavu""}]",2014-03-27,2023-09-25
2005-0016-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000dd01,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Agh Ghala area (Gorgan district, Golestan province)",,,No,No,No,,5.4,Richter,37.103,54.574,,2005,1,10,2005,1,10,,110,,,110,,,,,,,64.0927402574269,"[{""adm2_code"":40969,""adm2_name"":""Gorgan""}]",2014-03-07,2023-09-25
2005-0092-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000dgpx,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Rooein Abad, Akbar, Asghar, Dehaafkan, Behabad, Sardkooyeh, Fathabad, Motaharabad, Eslam Abad, Arjomandieh, Baharestan villages (Zarand district, Kerman province)",,,No,No,No,1785,6.4,Richter,30.754,56.816,,2005,2,22,2005,2,22,612,1411,93355,,94766,,,,,80000,124819,64.0927402574269,"[{""adm2_code"":41141,""adm2_name"":""Zarand""}]",2005-07-28,2023-09-25
2005-0575-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000e12e,,AFG,Afghanistan,Southern Asia,Asia,Jalalabad district (Nangarhar province),,,No,No,No,,7.6,Richter,34.539,73.588,,2005,10,8,2005,10,8,1,,,,,,,,,50,78,64.0927402574269,"[{""adm2_code"":99913,""adm2_name"":""Jalalabad""}]",2014-03-26,2023-09-25
2005-0575-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000e12e,,IND,India,Southern Asia,Asia,Administrative unit not available districts (Jammu and Kashmir province),,Fire,Yes,No,No,,7.6,Richter,34.539,73.588,,2005,10,8,2005,10,8,1309,6622,,150000,156622,,,,,1000000,1560239,64.0927402574269,"[{""adm2_code"":40410,""adm2_name"":""Administrative unit not available""},{""adm2_code"":40414,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72802,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72789,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72810,""adm2_name"":""Administrative unit not available""}]",2014-03-26,2023-09-25
2005-0575-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000e12e,,PAK,Pakistan,Southern Asia,Asia,"Bisham Tehsil, Chakisar Tehsil areas (Shangla District district, North-West Frontier province), Palas Sub-Division area (Kohistan District district, North-West Frontier province), Abbottabad District, Mansehra District, Batagram District districts (North-West Frontier province), Gujranwala District, Gujrat District, Rawalpindi District districts (Punjab province), Islamabad District district (Islamabad province),",,,Yes,No,No,,7.6,Richter,34.539,73.588,,2005,10,8,2005,10,8,73338,128309,,5000000,5128309,5200000,8113243,,,5200000,8113243,64.0927402574269,"[{""adm2_code"":23638,""adm2_name"":""Islamabad District""},{""adm2_code"":40329,""adm2_name"":""Abbottabad District""},{""adm2_code"":40331,""adm2_name"":""Batagram District""},{""adm2_code"":40340,""adm2_name"":""Kohistan District""},{""adm2_code"":40344,""adm2_name"":""Mansehra District""},{""adm2_code"":40348,""adm2_name"":""Shangla District""},{""adm2_code"":23674,""adm2_name"":""Rawalpindi District""},{""adm2_code"":40360,""adm2_name"":""Gujranwala District""},{""adm2_code"":40361,""adm2_name"":""Gujrat District""}]",2014-03-11,2023-09-25
2005-0654-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000e501,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Ghurzin, Kosheh, Viranagh, Tourian, Tonban, Ramkan, Gharbdan, Karavan, Khaledin, Giahdan villages (Geshm district, Hormozgan province)",,,No,No,No,,5.9,Richter,26.774,55.858,,2005,11,27,2005,11,27,13,100,,,100,,,,,,,64.0927402574269,"[{""adm2_code"":40963,""adm2_name"":""Geshm""}]",2006-03-03,2023-09-25
